quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
335/4	0.25	23	21	7/8	7/8	4/4	2	1	1/16		1/16	1		4	52	E3	3	571
335/4	0.25	23	21	7/8	7/8	4/4	1	1	1/16		1/16	1		0	72	C5	5	558
84	0.25	23	21	15/16	15/16	4/4	2	1	1/16		1/16	1		-1	53	F3	3	572
84	0.25	23	21	15/16	15/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	559
337/4	0.25	24	22	0	0	4/4	2	1	1/16		1/16	1		8	44	G#2	2	583
337/4	0.5	24	22	0	0	4/4	1	1	1/8		1/8	1		5	71	B4	4	573
169/2	0.25	24	22	1/16	1/16	4/4	2	1	1/16		1/16	1		8	44	G#2	2	584
339/4	0.25	24	22	1/8	1/8	4/4	2	1	1/16		1/16	1		3	45	A2	2	585
339/4	0.5	24	22	1/8	1/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	574
85	0.25	24	22	3/16	3/16	4/4	2	1	1/16		1/16	1		5	47	B2	2	586
341/4	0.25	24	22	1/4	1/4	4/4	2	1	1/16		1/16	1		0	48	C3	3	587
341/4	0.75	24	22	1/4	1/4	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	575
171/2	0.25	24	22	5/16	5/16	4/4	2	1	1/16		1/16	1		0	48	C3	3	588
343/4	0.25	24	22	3/8	3/8	4/4	2	1	1/16		1/16	1		2	50	D3	3	589
86	0.25	24	22	7/16	7/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	590
86	0.25	24	22	7/16	7/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	576
345/4	1.0	24	22	1/2	1/2	4/4	2	1	1/4		1/4	1	1	-1	53	F3	3	591
345/4	0.25	24	22	1/2	1/2	4/4	1	1	1/16		1/16	1		4	76	E5	5	577
173/2	0.25	24	22	9/16	9/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	578
347/4	0.25	24	22	5/8	5/8	4/4	1	1	1/16		1/16	1		5	71	B4	4	579
87	0.25	24	22	11/16	11/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	580
349/4	0.25	24	22	3/4	3/4	4/4	2	1	1/16		1/16	1	-1	-1	53	F3	3	592
349/4	0.75	24	22	3/4	3/4	4/4	1	1	3/16		1/8	3/2		3	81	A5	5	581
175/2	0.25	24	22	13/16	13/16	4/4	2	1	1/16		1/16	1		2	50	D3	3	593
351/4	0.25	24	22	7/8	7/8	4/4	2	1	1/16		1/16	1		4	52	E3	3	594
88	0.25	24	22	15/16	15/16	4/4	2	1	1/16		1/16	1		-1	53	F3	3	595
88	0.25	24	22	15/16	15/16	4/4	1	1	1/16		1/16	1		3	81	A5	5	582
353/4	0.25	25	23	0	0	4/4	2	2	1/16		1/16	1		5	47	B2	2	617
353/4	0.25	25	23	0	0	4/4	1	1	1/16		1/16	1		3	81	A5	5	596
177/2	0.25	25	23	1/16	1/16	4/4	2	2	1/16		1/16	1		5	47	B2	2	618
177/2	0.25	25	23	1/16	1/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	597
355/4	0.25	25	23	1/8	1/8	4/4	2	2	1/16		1/16	1		0	48	C3	3	619
355/4	0.25	25	23	1/8	1/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	598
89	0.25	25	23	3/16	3/16	4/4	2	2	1/16		1/16	1		2	50	D3	3	620
89	0.25	25	23	3/16	3/16	4/4	1	1	1/16		1/16	1	1	2	74	D5	5	599
357/4	0.25	25	23	1/4	1/4	4/4	2	2	1/16		1/16	1		8	44	G#2	2	621
357/4	0.75	25	23	1/4	1/4	4/4	1	1	3/16		1/8	3/2	-1	2	74	D5	5	600
357/4	0.75	25	23	1/4	1/4	4/4	1	2	3/16		1/8	3/2		5	83	B5	5	607
179/2	0.25	25	23	5/16	5/16	4/4	2	2	1/16		1/16	1		8	44	G#2	2	622
359/4	0.25	25	23	3/8	3/8	4/4	2	2	1/16		1/16	1		3	45	A2	2	623
90	0.25	25	23	7/16	7/16	4/4	2	2	1/16		1/16	1		5	47	B2	2	624
90	0.25	25	23	7/16	7/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	601
90	0.25	25	23	7/16	7/16	4/4	1	2	1/16		1/16	1		5	83	B5	5	608
361/4	0.5	25	23	1/2	1/2	4/4	2	2	1/8		1/8	1		0	36	C2	2	625
361/4	0.5	25	23	1/2	1/2	4/4	1	1	1/8		1/8	1		2	74	D5	5	602
361/4	0.25	25	23	1/2	1/2	4/4	1	2	1/16		1/16	1		5	83	B5	5	609
181/2	0.125	25	23	9/16	9/16	4/4	1	2	1/32		1/32	1		3	81	A5	5	610
725/8	0.125	25	23	19/32	19/32	4/4	1	2	1/32		1/32	1		8	80	G#5	5	611
363/4	0.25	25	23	5/8	5/8	4/4	2	2	1/16		1/16	1		0	48	C3	3	626
363/4	0.25	25	23	5/8	5/8	4/4	1	1	1/16		1/16	1		0	72	C5	5	603
363/4	0.25	25	23	5/8	5/8	4/4	1	2	1/16		1/16	1		3	81	A5	5	612
91	0.25	25	23	11/16	11/16	4/4	2	2	1/16		1/16	1		2	50	D3	3	627
91	0.25	25	23	11/16	11/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	604
91	0.25	25	23	11/16	11/16	4/4	1	2	1/16		1/16	1		2	74	D5	5	613
365/4	0.5	25	23	3/4	3/4	4/4	2	2	1/8		1/8	1		4	52	E3	3	628
365/4	0.5	25	23	3/4	3/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	605
365/4	0.5	25	23	3/4	3/4	4/4	1	2	1/8		1/8	1		0	72	C5	5	614
367/4	0.5	25	23	7/8	7/8	4/4	2	2	1/8		1/8	1		4	40	E2	2	629
367/4	0.5	25	23	7/8	7/8	4/4	1	1	1/8		1/8	1		8	68	G#4	4	606
367/4	0.25	25	23	7/8	7/8	4/4	1	2	1/16		1/16	1		5	71	B4	4	615
92	0.25	25	23	15/16	15/16	4/4	1	2	1/16		1/16	1		3	69	A4	4	616
369/4	2.0	26	24	0	0	4/4	2	2	1/2		1/2	1		3	45	A2	2	652
369/4	2.0	26	24	0	0	4/4	1	1	1/2		1/2	1	1	3	69	A4	4	630
185/2	0.25	26	24	1/16	1/16	4/4	1	2	1/16		1/16	1		1	67	G4	4	633
371/4	0.25	26	24	1/8	1/8	4/4	1	2	1/16		1/16	1		-1	65	F4	4	634
93	0.25	26	24	3/16	3/16	4/4	2	1	1/16		1/16	1		7	49	C#3	3	646
93	0.25	26	24	3/16	3/16	4/4	1	2	1/16		1/16	1		4	64	E4	4	635
373/4	0.25	26	24	1/4	1/4	4/4	2	1	1/16		1/16	1		2	50	D3	3	647
373/4	0.25	26	24	1/4	1/4	4/4	1	2	1/16		1/16	1		-1	65	F4	4	636
187/2	0.25	26	24	5/16	5/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	648
187/2	0.25	26	24	5/16	5/16	4/4	1	2	1/16		1/16	1		7	61	C#4	4	637
187/2	0.25	26	24	5/16	5/16	4/4	1	3	1/16		1/16	1		7	61	C#4	4	642
375/4	0.25	26	24	3/8	3/8	4/4	2	1	1/16		1/16	1		-1	53	F3	3	649
375/4	0.25	26	24	3/8	3/8	4/4	1	2	1/16		1/16	1		2	62	D4	4	638
375/4	0.5	26	24	3/8	3/8	4/4	1	3	1/8		1/8	1		2	62	D4	4	643
94	0.25	26	24	7/16	7/16	4/4	2	1	1/16		1/16	1		8	56	G#3	3	650
94	0.25	26	24	7/16	7/16	4/4	1	2	1/16		1/16	1		-1	65	F4	4	639
377/4	1.0	26	24	1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	651
377/4	1.0	26	24	1/2	1/2	4/4	1	3	1/4		1/4	1	1	7	61	C#4	4	644
377/4	1.0	26	24	1/2	1/2	4/4	1	2	1/4		1/4	1	1	4	64	E4	4	640
377/4	1.0	26	24	1/2	1/2	4/4	1	1	1/4		1/4	1	0	3	69	A4	4	631
189/2	0.25	26	24	9/16	9/16	4/4	2	3	1/16		1/16	1		3	45	A2	2	655
189/2	0.75	26	24	9/16	9/16	4/4	2	2	3/16		1/8	3/2		3	45	A2	2	653
379/4	0.25	26	24	5/8	5/8	4/4	2	3	1/16		1/16	1		7	49	C#3	3	656
95	0.25	26	24	11/16	11/16	4/4	2	3	1/16		1/16	1		4	52	E3	3	657
381/4	0.75	26	24	3/4	3/4	4/4	2	2	3/16		1/8	3/2		3	45	A2	2	654
381/4	0.75	26	24	3/4	3/4	4/4	2	3	3/16		1/8	3/2		3	57	A3	3	658
381/4	0.75	26	24	3/4	3/4	4/4	1	3	3/16		1/8	3/2	-1	7	61	C#4	4	645
381/4	0.75	26	24	3/4	3/4	4/4	1	2	3/16		1/8	3/2	-1	4	64	E4	4	641
381/4	0.75	26	24	3/4	3/4	4/4	1	1	3/16		1/8	3/2	-1	3	69	A4	4	632
