quarterbeats	duration_qb	mc	mn	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
361/2	0.5	48	45		7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	577
181	0.5	49	46		0	0	2/2	2	1	1/8	1/8	1		3	57	A3	3	592
181	1.0	49	46		0	0	2/2	1	1	1/4	1/4	1		0	72	C5	5	586
363/2	0.5	49	46		1/8	1/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	593
182	0.5	49	46		1/4	1/4	2/2	2	1	1/8	1/8	1		-1	53	F3	3	594
182	0.5	49	46		1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	587
365/2	0.5	49	46		3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	595
365/2	0.5	49	46		3/8	3/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	588
183	0.5	49	46		1/2	1/2	2/2	2	1	1/8	1/8	1		2	50	D3	3	596
183	1.0	49	46		1/2	1/2	2/2	1	1	1/4	1/4	1		5	71	B4	4	589
367/2	0.5	49	46		5/8	5/8	2/2	2	1	1/8	1/8	1		0	48	C3	3	597
184	0.5	49	46		3/4	3/4	2/2	2	1	1/8	1/8	1		2	50	D3	3	598
184	0.5	49	46		3/4	3/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	590
369/2	0.5	49	46		7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	599
369/2	0.5	49	46		7/8	7/8	2/2	1	1	1/8	1/8	1		8	68	G#4	4	591
185	1.0	50	47		0	0	2/2	2	1	1/4	1/4	1		-1	53	F3	3	607
185	1.0	50	47		0	0	2/2	1	1	1/4	1/4	1		3	69	A4	4	600
186	1.0	50	47		1/4	1/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	608
186	0.5	50	47		1/4	1/4	2/2	1	1	1/8	1/8	1		-1	77	F5	5	601
373/2	0.5	50	47		3/8	3/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	602
187	1.0	50	47		1/2	1/2	2/2	2	1	1/4	1/4	1		-1	53	F3	3	609
187	0.5	50	47		1/2	1/2	2/2	1	1	1/8	1/8	1		2	74	D5	5	603
375/2	0.5	50	47		5/8	5/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	604
188	1.0	50	47		3/4	3/4	2/2	2	1	1/4	1/4	1		2	50	D3	3	610
188	0.5	50	47		3/4	3/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	605
377/2	0.5	50	47		7/8	7/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	606
189	2.0	51	48		0	0	2/2	2	1	1/2	1/2	1	1	4	52	E3	3	617
189	0.5	51	48		0	0	2/2	1	1	1/8	1/8	1		8	68	G#4	4	611
379/2	0.5	51	48		1/8	1/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	612
190	0.5	51	48		1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	613
381/2	0.5	51	48		3/8	3/8	2/2	1	1	1/8	1/8	1		8	68	G#4	4	614
191	0.5	51	48		1/2	1/2	2/2	2	1	1/8	1/8	1	-1	4	52	E3	3	618
191	1.0	51	48		1/2	1/2	2/2	1	1	1/4	1/4	1		4	64	E4	4	615
383/2	0.5	51	48		5/8	5/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	619
192	0.5	51	48		3/4	3/4	2/2	2	1	1/8	1/8	1		0	48	C3	3	620
192	1.0	51	48		3/4	3/4	2/2	1	1	1/4	1/4	1		5	71	B4	4	616
385/2	0.5	51	48		7/8	7/8	2/2	2	1	1/8	1/8	1		5	47	B2	2	621
193	1.0	52	49		0	0	2/2	2	1	1/4	1/4	1		3	45	A2	2	630
193	0.5	52	49		0	0	2/2	1	1	1/8	1/8	1		0	72	C5	5	622
387/2	0.5	52	49		1/8	1/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	623
194	2.0	52	49		1/4	1/4	2/2	2	1	1/2	1/2	1		3	57	A3	3	631
194	0.5	52	49		1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	624
389/2	0.5	52	49		3/8	3/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	625
195	0.5	52	49		1/2	1/2	2/2	1	1	1/8	1/8	1		7	73	C#5	5	626
391/2	0.5	52	49		5/8	5/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	627
196	1.0	52	49		3/4	3/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	632
196	0.5	52	49		3/4	3/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	628
393/2	0.5	52	49		7/8	7/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	629
197	1.0	53	50		0	0	2/2	2	1	1/4	1/4	1		-1	53	F3	3	641
197	0.5	53	50		0	0	2/2	1	1	1/8	1/8	1		2	74	D5	5	633
395/2	0.5	53	50		1/8	1/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	634
198	1.0	53	50		1/4	1/4	2/2	2	1	1/4	1/4	1		2	50	D3	3	642
198	0.5	53	50		1/4	1/4	2/2	1	1	1/8	1/8	1		-1	77	F5	5	635
397/2	0.5	53	50		3/8	3/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	636
199	1.0	53	50		1/2	1/2	2/2	2	1	1/4	1/4	1		5	59	B3	3	643
199	0.5	53	50		1/2	1/2	2/2	1	1	1/8	1/8	1		9	75	D#5	5	637
399/2	0.5	53	50		5/8	5/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	638
200	1.0	53	50		3/4	3/4	2/2	2	1	1/4	1/4	1		3	57	A3	3	644
200	0.5	53	50		3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	639
401/2	0.5	53	50		7/8	7/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	640
201	1.0	54	51		0	0	2/2	2	2	1/4	1/4	1		1	55	G3	3	653
201	0.5	54	51		0	0	2/2	1	1	1/8	1/8	1		4	76	E5	5	645
403/2	0.5	54	51		1/8	1/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	646
202	1.0	54	51		1/4	1/4	2/2	2	2	1/4	1/4	1		4	52	E3	3	654
202	0.5	54	51		1/4	1/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	647
405/2	0.5	54	51		3/8	3/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	648
203	2.0	54	51		1/2	1/2	2/2	2	2	1/2	1/2	1	1	4	64	E4	4	655
203	0.5	54	51		1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	649
407/2	0.5	54	51		5/8	5/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	650
204	0.5	54	51		3/4	3/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	651
409/2	0.5	54	51		7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	652
205	1.0	55	52		0	0	2/2	2	2	1/4	1/4	1	-1	4	64	E4	4	664
205	0.5	55	52		0	0	2/2	1	1	1/8	1/8	1		-1	77	F5	5	656
411/2	0.5	55	52		1/8	1/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	657
206	0.5	55	52		1/4	1/4	2/2	2	2	1/8	1/8	1		2	62	D4	4	665
206	0.5	55	52		1/4	1/4	2/2	1	1	1/8	1/8	1		3	81	A5	5	658
413/2	0.5	55	52		3/8	3/8	2/2	2	2	1/8	1/8	1		0	60	C4	4	666
413/2	0.5	55	52		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	659
207	0.5	55	52		1/2	1/2	2/2	2	2	1/8	1/8	1		2	62	D4	4	667
207	0.5	55	52		1/2	1/2	2/2	1	1	1/8	1/8	1		6	78	F#5	5	660
415/2	0.5	55	52		5/8	5/8	2/2	2	2	1/8	1/8	1		5	59	B3	3	668
415/2	0.5	55	52		5/8	5/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	661
208	0.5	55	52		3/4	3/4	2/2	2	2	1/8	1/8	1		0	60	C4	4	669
208	0.5	55	52		3/4	3/4	2/2	1	1	1/8	1/8	1		3	81	A5	5	662
417/2	0.5	55	52		7/8	7/8	2/2	2	2	1/8	1/8	1		3	57	A3	3	670
417/2	0.5	55	52		7/8	7/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	663
209	1.0	56	53		0	0	2/2	2	2	1/4	1/4	1		5	59	B3	3	679
209	0.5	56	53		0	0	2/2	1	1	1/8	1/8	1		1	79	G5	5	671
419/2	0.5	56	53		1/8	1/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	672
210	1.0	56	53		1/4	1/4	2/2	2	2	1/4	1/4	1		-1	65	F4	4	680
210	0.5	56	53		1/4	1/4	2/2	1	1	1/8	1/8	1		5	83	B5	5	673
421/2	0.5	56	53		3/8	3/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	674
211	1.0	56	53		1/2	1/2	2/2	2	2	1/4	1/4	1		4	64	E4	4	681
211	0.5	56	53		1/2	1/2	2/2	1	1	1/8	1/8	1		8	80	G#5	5	675
423/2	0.5	56	53		5/8	5/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	676
212	1.0	56	53		3/4	3/4	2/2	2	2	1/4	1/4	1		2	62	D4	4	682
212	0.5	56	53		3/4	3/4	2/2	1	1	1/8	1/8	1		5	83	B5	5	677
425/2	0.5	56	53		7/8	7/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	678
213	0.5	57	54		0	0	2/2	2	2	1/8	1/8	1		0	60	C4	4	691
213	0.5	57	54		0	0	2/2	1	1	1/8	1/8	1		3	81	A5	5	683
427/2	0.5	57	54		1/8	1/8	2/2	2	2	1/8	1/8	1		5	59	B3	3	692
427/2	0.5	57	54		1/8	1/8	2/2	1	1	1/8	1/8	1		5	83	B5	5	684
214	0.5	57	54		1/4	1/4	2/2	2	2	1/8	1/8	1		3	57	A3	3	693
214	0.5	57	54		1/4	1/4	2/2	1	1	1/8	1/8	1		0	84	C6	6	685
429/2	0.5	57	54		3/8	3/8	2/2	2	2	1/8	1/8	1		5	59	B3	3	694
429/2	0.5	57	54		3/8	3/8	2/2	1	1	1/8	1/8	1		8	80	G#5	5	686
215	0.5	57	54		1/2	1/2	2/2	2	2	1/8	1/8	1		0	60	C4	4	695
215	0.5	57	54		1/2	1/2	2/2	1	1	1/8	1/8	1		3	81	A5	5	687
431/2	0.5	57	54		5/8	5/8	2/2	2	2	1/8	1/8	1		3	57	A3	3	696
431/2	0.5	57	54		5/8	5/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	688
216	0.5	57	54		3/4	3/4	2/2	2	2	1/8	1/8	1		2	62	D4	4	697
216	0.5	57	54		3/4	3/4	2/2	1	1	1/8	1/8	1		-1	77	F5	5	689
433/2	0.5	57	54		7/8	7/8	2/2	2	2	1/8	1/8	1		5	59	B3	3	698
433/2	0.5	57	54		7/8	7/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	690
217	0.5	58	55		0	0	2/2	2	2	1/8	1/8	1		0	60	C4	4	703
217	1.5	58	55		0	0	2/2	1	1	3/8	1/4	3/2		4	76	E5	5	699
435/2	0.5	58	55		1/8	1/8	2/2	2	2	1/8	1/8	1		8	56	G#3	3	704
218	0.5	58	55		1/4	1/4	2/2	2	2	1/8	1/8	1		3	57	A3	3	705
437/2	0.5	58	55		3/8	3/8	2/2	2	2	1/8	1/8	1		2	50	D3	3	706
437/2	0.5	58	55		3/8	3/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	700
219	1.0	58	55		1/2	1/2	2/2	2	2	1/4	1/4	1		4	52	E3	3	707
219	1.5	58	55		1/2	1/2	2/2	1	1	3/8	1/4	3/2		5	71	B4	4	701
220	1.0	58	55		3/4	3/4	2/2	2	2	1/4	1/4	1		4	40	E2	2	708
441/2	0.5	58	55		7/8	7/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	702
221	3.0	59	56		0	0	2/2	2	2	3/4	1/2	3/2		3	45	A2	2	712
221	3.0	59	56		0	0	2/2	1	1	3/4	1/2	3/2		3	69	A4	4	709
222	1.0	59	56		1/4	1/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	710
223	1.0	59	56		1/2	1/2	2/2	2	1	1/4	1/4	1		3	57	A3	3	711
