mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
63	61	181/2	181/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	587		
63	61	91	91	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	588		
63	61	183/2	183/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	589		
64	62	92	92	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	590		
64	62	369/4	369/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	591		
64	62	185/2	185/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	592		
64	62	371/4	371/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	593		
64	62	93	93	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	594		
64	62	373/4	373/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	595		
64	62	92	92	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	596		
64	62	185/2	185/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	597		
64	62	93	93	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	598		
65	63	187/2	187/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	599		
65	63	94	94	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	600		
65	63	189/2	189/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	601		
65	63	187/2	187/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	602		
65	63	375/4	375/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	603		
65	63	94	94	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	604		
65	63	377/4	377/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	605		
65	63	189/2	189/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	606		
65	63	379/4	379/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	607		
66	64	95	95	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	608		
66	64	191/2	191/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	609		
66	64	96	96	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	610		
66	64	95	95	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	611		
66	64	381/4	381/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	612		
66	64	191/2	191/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	613		
66	64	383/4	383/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	614		
66	64	96	96	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	615		
66	64	385/4	385/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	616		
67	65	193/2	193/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	617		
67	65	387/4	387/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	618		
67	65	97	97	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	619		
67	65	389/4	389/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	620		
67	65	195/2	195/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	621		
67	65	391/4	391/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	622		
67	65	193/2	193/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	623		
67	65	387/4	387/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	624		
67	65	97	97	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	625		
67	65	389/4	389/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	626		
67	65	195/2	195/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	627		
67	65	391/4	391/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	628		
68	66	98	98	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	629		
68	66	393/4	393/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	630		
68	66	197/2	197/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	631		
68	66	395/4	395/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	632		
68	66	99	99	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	633		
68	66	397/4	397/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	634		
68	66	98	98	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	635		
68	66	393/4	393/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	636		
68	66	197/2	197/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	637		
68	66	395/4	395/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	638		
68	66	99	99	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	639		
68	66	397/4	397/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	640		
69	67	199/2	199/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	641		
69	67	399/4	399/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	642		
69	67	100	100	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	643		
69	67	201/2	201/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	644		
69	67	199/2	199/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	645		
69	67	399/4	399/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	646		
69	67	100	100	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	647		
69	67	201/2	201/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	648		
70	68	101	101	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	649	ornamentMordent	
70	68	101	101	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	650		
