mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
44	42	251/2	251/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	869						
44	42	503/4	503/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	870						
44	42	126	126	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	871						
45	43	505/4	505/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	872						
45	43	253/2	253/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	873						
45	43	507/4	507/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	874						
45	43	127	127	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	875						
45	43	509/4	509/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	876						
45	43	255/2	255/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	877						
45	43	511/4	511/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	878						
45	43	128	128	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	879						
45	43	513/4	513/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	880						
45	43	257/2	257/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	881						
45	43	515/4	515/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	882						
45	43	129	129	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	883						
45	43	129	129	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	884						
45	43	505/4	505/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	885						
45	43	253/2	253/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	886						
45	43	507/4	507/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	887						
45	43	127	127	0.25	3/16	3/16	Chord	12/16	2	1	1/16	1/16	1	888						
45	43	509/4	509/4	0.25	1/4	1/4	Chord	12/16	2	1	1/16	1/16	1	889						
45	43	255/2	255/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	890						
45	43	511/4	511/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	891						
45	43	128	128	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	892						
45	43	513/4	513/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	893						
45	43	257/2	257/2	0.5	9/16	9/16	Chord	12/16	2	1	1/8	1/8	1	894						
45	43	129	129	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	895						
46	44	517/4	517/4	1.5	0	0	Chord	12/16	1	1	3/8	1/4	3/2	896						
46	44	523/4	523/4	1.5	3/8	3/8	Chord	12/16	1	1	3/8	1/4	3/2	897						
46	44	517/4	517/4	0.25	0	0	Chord	12/16	1	2	1/16	1/16	1	898						
46	44	259/2	259/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	899						
46	44	519/4	519/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	900						
46	44	130	130	0.25	3/16	3/16	Chord	12/16	1	2	1/16	1/16	1	901						
46	44	521/4	521/4	0.25	1/4	1/4	Chord	12/16	1	2	1/16	1/16	1	902						
46	44	261/2	261/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	903						
46	44	523/4	523/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	904						
46	44	131	131	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	905						
46	44	525/4	525/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	906						
46	44	263/2	263/2	0.25	9/16	9/16	Chord	12/16	1	2	1/16	1/16	1	907						
46	44	527/4	527/4	0.25	5/8	5/8	Chord	12/16	1	2	1/16	1/16	1	908						
46	44	132	132	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	909						
46	44	517/4	517/4	0.5	0	0	Chord	12/16	2	1	1/8	1/8	1	910						
46	44	519/4	519/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	911						
46	44	130	130	0.5	3/16	3/16	Chord	12/16	2	1	1/8	1/8	1	912						
46	44	261/2	261/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	913						
46	44	523/4	523/4	0.5	3/8	3/8	Chord	12/16	2	1	1/8	1/8	1	914						
46	44	525/4	525/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	915						
46	44	263/2	263/2	0.5	9/16	9/16	Chord	12/16	2	1	1/8	1/8	1	916						
46	44	132	132	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	917						
47	45	529/4	529/4	0.5	0	0	Chord	12/16	1	1	1/8	1/8	1	918						
47	45	529/4	529/4	0.25	0	0	Chord	12/16	1	2	1/16	1/16	1	919						
47	45	265/2	265/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	920						
47	45	531/4	531/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	921						
47	45	133	133	0.5	3/16	3/16	Chord	12/16	1	2	1/8	1/8	1	922						
47	45	267/2	267/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	923						
47	45	535/4	535/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	924						
47	45	134	134	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	925						
47	45	537/4	537/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	926						
47	45	269/2	269/2	0.5	9/16	9/16	Chord	12/16	1	2	1/8	1/8	1	927						
47	45	135	135	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	928						
47	45	529/4	529/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	929						
47	45	265/2	265/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	930						
47	45	531/4	531/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	931						
47	45	133	133	0.25	3/16	3/16	Chord	12/16	2	1	1/16	1/16	1	932						
47	45	533/4	533/4	0.25	1/4	1/4	Chord	12/16	2	1	1/16	1/16	1	933						
47	45	267/2	267/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	934						
47	45	535/4	535/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	935						
47	45	134	134	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	936						
47	45	537/4	537/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	937						
47	45	269/2	269/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	938						
47	45	539/4	539/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	939						
47	45	135	135	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	940						
48	46	545/4	545/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	941						
48	46	273/2	273/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	942						
48	46	547/4	547/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	943						
48	46	137	137	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	944						
48	46	549/4	549/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	945						
48	46	275/2	275/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	946						
48	46	551/4	551/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	947						
48	46	138	138	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	948						
48	46	541/4	541/4	0.25	0	0	Chord	12/16	1	2	1/16	1/16	1	949						
48	46	271/2	271/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	950						
48	46	543/4	543/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	951						
48	46	136	136	0.75	3/16	3/16	Chord	12/16	1	2	3/16	1/8	3/2	952						
48	46	549/4	549/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	953						
48	46	275/2	275/2	0.75	9/16	9/16	Chord	12/16	2	1	3/16	1/8	3/2	954						
48	46	541/4	541/4	0.25	0	0	Chord	12/16	2	2	1/16	1/16	1	955						
48	46	271/2	271/2	0.25	1/16	1/16	Chord	12/16	2	2	1/16	1/16	1	956						
48	46	543/4	543/4	0.25	1/8	1/8	Chord	12/16	2	2	1/16	1/16	1	957						
48	46	136	136	0.25	3/16	3/16	Chord	12/16	2	2	1/16	1/16	1	958						
48	46	545/4	545/4	0.25	1/4	1/4	Chord	12/16	2	2	1/16	1/16	1	959						
48	46	273/2	273/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	960						
48	46	547/4	547/4	0.75	3/8	3/8	Chord	12/16	2	2	3/16	1/8	3/2	961						
48	46	275/2	275/2	0.5	9/16	9/16	Chord	12/16	2	2	1/8	1/8	1	962						
48	46	138	138	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	963						
49	47	553/4	553/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	964						
49	47	277/2	277/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	965						
49	47	555/4	555/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	966						
49	47	139	139	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	967						
49	47	557/4	557/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	968						
49	47	279/2	279/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	969						
49	47	559/4	559/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	970						
49	47	140	140	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	971						
49	47	561/4	561/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	972						
49	47	281/2	281/2	0.5	9/16	9/16	Chord	12/16	1	1	1/8	1/8	1	973						
49	47	141	141	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	974						
49	47	553/4	553/4	0.5	0	0	Chord	12/16	2	1	1/8	1/8	1	975						
49	47	555/4	555/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	976						
49	47	139	139	0.75	3/16	3/16	Chord	12/16	2	1	3/16	1/8	3/2	977						
49	47	559/4	559/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	978						
49	47	140	140	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	979						
49	47	561/4	561/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	980						
49	47	281/2	281/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	981						
49	47	563/4	563/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	982						
49	47	141	141	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	983						
49	47	553/4	553/4	0.75	0	0	Chord	12/16	2	2	3/16	1/8	3/2	984						
49	47	139	139	0.5	3/16	3/16	Chord	12/16	2	2	1/8	1/8	1	985						
49	47	279/2	279/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	986						
49	47	559/4	559/4	0.5	3/8	3/8	Chord	12/16	2	2	1/8	1/8	1	987						
50	48	565/4	565/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	988						
50	48	283/2	283/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	989						
50	48	567/4	567/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	990						
50	48	142	142	0.5	3/16	3/16	Chord	12/16	1	1	1/8	1/8	1	991						
50	48	285/2	285/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	992						
50	48	571/4	571/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	993						
50	48	143	143	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	994						
50	48	573/4	573/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	995						
50	48	287/2	287/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	996						
50	48	575/4	575/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	997						
50	48	144	144	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	998						
50	48	565/4	565/4	0.25	0	0	Chord	12/16	1	2	1/16	1/16	1	999						
50	48	283/2	283/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	1000						
50	48	567/4	567/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	1001						
50	48	142	142	0.25	3/16	3/16	Chord	12/16	1	2	1/16	1/16	1	1002						
50	48	569/4	569/4	0.25	1/4	1/4	Chord	12/16	1	2	1/16	1/16	1	1003						
50	48	285/2	285/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	1004						
50	48	571/4	571/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	1005						
50	48	143	143	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	1006						
50	48	573/4	573/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	1007						
50	48	287/2	287/2	0.25	9/16	9/16	Chord	12/16	1	2	1/16	1/16	1	1008						
50	48	575/4	575/4	0.25	5/8	5/8	Chord	12/16	1	2	1/16	1/16	1	1009						
50	48	144	144	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	1010						
51	49	577/4	577/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	1011						
51	49	289/2	289/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	1012						
51	49	579/4	579/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	1013						
51	49	145	145	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	1014						
51	49	581/4	581/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	1015						
51	49	291/2	291/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	1016						
51	49	583/4	583/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	1017						
51	49	146	146	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	1018						
51	49	585/4	585/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	1019						
51	49	293/2	293/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	1020						
51	49	587/4	587/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	1021						
51	49	147	147	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	1022						
51	49	577/4	577/4	0.5	0	0	Chord	12/16	1	2	1/8	1/8	1	1023						
51	49	579/4	579/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	1024						
51	49	145	145	0.5	3/16	3/16	Chord	12/16	1	2	1/8	1/8	1	1025						
51	49	291/2	291/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	1026						
51	49	583/4	583/4	0.5	3/8	3/8	Chord	12/16	1	2	1/8	1/8	1	1027						
51	49	585/4	585/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	1028						
51	49	293/2	293/2	0.5	9/16	9/16	Chord	12/16	1	2	1/8	1/8	1	1029						
51	49	147	147	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	1030						
52	50	589/4	589/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	1031						
52	50	295/2	295/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	1032						
52	50	591/4	591/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	1033						
52	50	148	148	0.5	3/16	3/16	Chord	12/16	1	1	1/8	1/8	1	1034						
52	50	297/2	297/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	1035						
52	50	595/4	595/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	1036						
52	50	149	149	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	1037						
52	50	597/4	597/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	1038						
52	50	299/2	299/2	0.5	9/16	9/16	Chord	12/16	1	1	1/8	1/8	1	1039						
52	50	150	150	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	1040						
52	50	589/4	589/4	0.25	0	0	Chord	12/16	1	2	1/16	1/16	1	1041						
52	50	295/2	295/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	1042						
52	50	591/4	591/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	1043						
52	50	148	148	0.25	3/16	3/16	Chord	12/16	1	2	1/16	1/16	1	1044						
52	50	593/4	593/4	0.25	1/4	1/4	Chord	12/16	1	2	1/16	1/16	1	1045						
52	50	297/2	297/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	1046						
52	50	595/4	595/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	1047						
52	50	149	149	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	1048						
52	50	597/4	597/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	1049						
52	50	299/2	299/2	0.25	9/16	9/16	Chord	12/16	1	2	1/16	1/16	1	1050						
52	50	599/4	599/4	0.25	5/8	5/8	Chord	12/16	1	2	1/16	1/16	1	1051						
52	50	150	150	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	1052						
53	51	601/4	601/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	1053						
53	51	301/2	301/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	1054						
53	51	603/4	603/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	1055						
53	51	151	151	0.5	3/16	3/16	Chord	12/16	1	1	1/8	1/8	1	1056						
53	51	303/2	303/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	1057						
53	51	607/4	607/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	1058						
53	51	152	152	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	1059						
53	51	609/4	609/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	1060						
53	51	305/2	305/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	1061						
53	51	611/4	611/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	1062						
53	51	153	153	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	1063						
53	51	601/4	601/4	0.25	0	0	Chord	12/16	1	2	1/16	1/16	1	1064						
53	51	301/2	301/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	1065						
53	51	603/4	603/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	1066						
53	51	151	151	0.25	3/16	3/16	Chord	12/16	1	2	1/16	1/16	1	1067						
53	51	605/4	605/4	0.25	1/4	1/4	Chord	12/16	1	2	1/16	1/16	1	1068						
53	51	303/2	303/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	1069						
53	51	607/4	607/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	1070						
53	51	152	152	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	1071						
53	51	609/4	609/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	1072						
53	51	305/2	305/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	1073						
53	51	611/4	611/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	1074						
53	51	153	153	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	1075						
54	52	613/4	613/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	1076						
54	52	307/2	307/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	1077						
54	52	615/4	615/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	1078						
54	52	154	154	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	1079						
54	52	617/4	617/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	1080						
54	52	309/2	309/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	1081						
54	52	619/4	619/4	0.75	3/8	3/8	Chord	12/16	1	1	3/16	1/8	3/2	1082						
54	52	311/2	311/2	0.5	9/16	9/16	Chord	12/16	1	1	1/8	1/8	1	1083						
54	52	156	156	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	1084						
54	52	621/4	621/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	1085						
54	52	311/2	311/2	0.75	9/16	9/16	Chord	12/16	1	2	3/16	1/8	3/2	1086						
54	52	613/4	613/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	1087						
54	52	307/2	307/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	1088						
54	52	615/4	615/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	1089						
54	52	154	154	0.5	3/16	3/16	Chord	12/16	2	1	1/8	1/8	1	1090						
54	52	309/2	309/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	1091						
54	52	619/4	619/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	1092						
54	52	155	155	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	1093						
54	52	621/4	621/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	1094						
54	52	311/2	311/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	1095						
54	52	623/4	623/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	1096						
54	52	156	156	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	1097						
55	53	625/4	625/4	0.75	0	0	Chord	12/16	1	1	3/16	1/8	3/2	1098						
55	53	157	157	0.5	3/16	3/16	Chord	12/16	1	1	1/8	1/8	1	1099						
55	53	315/2	315/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	1100						
55	53	631/4	631/4	0.75	3/8	3/8	Chord	12/16	1	1	3/16	1/8	3/2	1101						
55	53	317/2	317/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	1102						
55	53	635/4	635/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	1103						
55	53	159	159	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	1104						
55	53	625/4	625/4	0.5	0	0	Chord	12/16	1	2	1/8	1/8	1	1105						
55	53	627/4	627/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	1106						
55	53	157	157	0.75	3/16	3/16	Chord	12/16	1	2	3/16	1/8	3/2	1107						
55	53	631/4	631/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	1108						
55	53	158	158	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	1109						
55	53	633/4	633/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	1110						
55	53	317/2	317/2	0.75	9/16	9/16	Chord	12/16	1	2	3/16	1/8	3/2	1111						
55	53	625/4	625/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	1112						
55	53	313/2	313/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	1113						
55	53	627/4	627/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	1114						
55	53	157	157	0.25	3/16	3/16	Chord	12/16	2	1	1/16	1/16	1	1115						
55	53	629/4	629/4	0.25	1/4	1/4	Chord	12/16	2	1	1/16	1/16	1	1116						
55	53	315/2	315/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	1117						
55	53	631/4	631/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	1118						
55	53	158	158	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	1119						
55	53	633/4	633/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	1120						
55	53	317/2	317/2	0.5	9/16	9/16	Chord	12/16	2	1	1/8	1/8	1	1121						
55	53	159	159	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	1122						
56	54	637/4	637/4	0.75	0	0	Chord	12/16	1	1	3/16	1/8	3/2	1123						
56	54	160	160	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	1124						
56	54	641/4	641/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	1125						
56	54	321/2	321/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	1126						
56	54	643/4	643/4	0.75	3/8	3/8	Chord	12/16	1	1	3/16	1/8	3/2	1127						
56	54	323/2	323/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	1128						
56	54	647/4	647/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	1129						
56	54	162	162	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	1130						
56	54	637/4	637/4	0.25	0	0	Chord	12/16	1	2	1/16	1/16	1	1131						
56	54	319/2	319/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	1132						
56	54	639/4	639/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	1133						
56	54	160	160	0.75	3/16	3/16	Chord	12/16	1	2	3/16	1/8	3/2	1134						
56	54	643/4	643/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	1135						
56	54	161	161	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	1136						
56	54	645/4	645/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	1137						
56	54	323/2	323/2	0.75	9/16	9/16	Chord	12/16	1	2	3/16	1/8	3/2	1138						
56	54	637/4	637/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	1139						
56	54	319/2	319/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	1140						
56	54	639/4	639/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	1141						
56	54	160	160	0.5	3/16	3/16	Chord	12/16	2	1	1/8	1/8	1	1142						
56	54	321/2	321/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	1143						
56	54	643/4	643/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	1144						
56	54	161	161	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	1145						
56	54	645/4	645/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	1146						
56	54	323/2	323/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	1147						
56	54	647/4	647/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	1148						
56	54	162	162	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	1149						
57	55	649/4	649/4	0.75	0	0	Chord	12/16	1	1	3/16	1/8	3/2	1150						
57	55	163	163	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	1151						
57	55	653/4	653/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	1152						
57	55	327/2	327/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	1153						
57	55	655/4	655/4	0.75	3/8	3/8	Chord	12/16	1	1	3/16	1/8	3/2	1154						
57	55	659/4	659/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	1155						
57	55	165	165	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	1156						
