mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
154	154	0	0	9/8	1	1	IM43	d	III		IM43	I	M	43				MM7	1	0	1, 5, 0, 4		0	1
154	154	3/8	3/8	9/8	1	1	V2(1311)	d	III		V2(1311)	V		2	1311			Mm7	1	0	-1, 1, 5, 2	4, 0	1	-1
154	154	3/4	3/4	9/8	1	1	IM65	d	III		IM65	I	M	65				MM7	1	0	4, 1, 5, 0		0	4
155	155	0	0	9/8	1	1	IV	d	III		IV	IV						M	1	0	-1, 3, 0		-1	-1
155	155	3/8	3/8	9/8	1	1	ii6	d	III		ii6	ii		6				m	1	0	-1, 3, 2		2	-1
155	155	3/4	3/4	9/8	1	1	I6	d	III		I6	I		6				M	1	0	4, 1, 0		0	4
156	156	0	0	9/8	1	1	V2	d	III		V2	V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
156	156	3/8	3/8	9/8	1	1	I6	d	III		I6	I		6				M	1	0	4, 1, 0		0	4
156	156	5/8	5/8	9/8	1	1	ii65	d	III		ii65	ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
156	156	3/4	3/4	9/8	1	1	V(4)	d	III		V(4)	V			4			M	1	0	1, 0, 2		1	1
156	156	1	1	9/8	1	1	V	d	III		V	V						M	1	0	1, 5, 2		1	1
157	157	0	0	9/8	1	1	I\\	d	III		I	I					\\	M	1	0	0, 4, 1		0	0
157	157	3/4	3/4	9/8	1	1	V65	d	III		V65	V		65				Mm7	1	0	5, 2, -1, 1		1	5
158	158	0	0	9/8	1	1	I	d	III		I	I						M	1	0	0, 4, 1		0	0
158	158	3/4	3/4	9/8	1	1	viio6/V	d	III		viio6/V	vii	o	6		V		o	1	0	3, 0, 6		6	3
158	158	7/8	7/8	9/8	1	1	V6	d	III		V6	V		6				M	1	0	5, 2, 1		1	5
158	158	1	1	9/8	1	1	vi6	d	III		vi6	vi		6				m	1	0	0, 4, 3		3	0
159	159	0	0	9/8	1	1	V6	d	III		V6	V		6				M	1	0	5, 2, 1		1	5
159	159	1/2	1/2	9/8	1	1	vi65	d	III		vi65	vi		65				mm7	1	0	0, 4, 1, 3		3	0
159	159	5/8	5/8	9/8	1	1	V43	d	III		V43	V		43				Mm7	1	0	2, -1, 1, 5		1	2
159	159	3/4	3/4	9/8	1	1	vi65	d	III		vi65	vi		65				mm7	1	0	0, 4, 1, 3		3	0
159	159	7/8	7/8	9/8	1	1	V43	d	III		V43	V		43				Mm7	1	0	2, -1, 1, 5		1	2
159	159	1	1	9/8	1	1	I6	d	III		I6	I		6				M	1	0	4, 1, 0		0	4
160	160	0	0	9/8	1	1	V43	d	III		V43	V		43				Mm7	1	0	2, -1, 1, 5		1	2
160	160	1/8	1/8	9/8	1	1	I6	d	III		I6	I		6				M	1	0	4, 1, 0		0	4
160	160	1/4	1/4	9/8	1	1	ii6(+4)	d	III		ii6(+4)	ii		6	+4			m	1	0	-1, 3, 2	1	2	-1
160	160	3/8	3/8	9/8	1	1	ii%7/ii	d	III		ii%7/ii	ii	%	7		ii		%7	1	0	4, 1, -2, 2		4	4
160	160	5/8	5/8	9/8	1	1	iv43/ii	d	III		iv43/ii	iv		43		ii		mm7	1	0	2, -1, 1, -2		1	2
160	160	3/4	3/4	9/8	1	1	#viio7/ii	d	III		#viio7/ii	#vii	o	7		ii		o7	1	0	7, 4, 1, -2		7	7
160	160	7/8	7/8	9/8	1	1	V65/ii	d	III		V65/ii	V		65		ii		Mm7	1	0	7, 4, 1, 3		3	7
161	161	0	0	9/8	1	1	V/V	d	III		V/V	V				V		M	1	0	2, 6, 3		2	2
161	161	3/8	3/8	9/8	1	1	viio/V	d	III		viio/V	vii	o			V		o	1	0	6, 3, 0		6	6
161	161	3/4	3/4	9/8	1	1	V6	d	III		V6	V		6				M	1	0	5, 2, 1		1	5
162	162	0	0	9/8	1	1	V7(9)/V	d	III		V7(9)/V	V		7	9	V		Mm7	1	0	2, 6, 3, 0	4	2	2
162	162	3/8	3/8	9/8	1	1	V(64)/V	d	III		V(64)/V	V			64	V		M	1	0	2, 1, 5		2	2
162	162	3/4	3/4	9/8	1	1	V7/V	d	III		V7/V	V		7		V		Mm7	1	0	2, 6, 3, 0		2	2
163	163	0	0	9/8	1	1	V	d	III		V	V						M	1	0	1, 5, 2		1	1
163	163	3/8	3/8	9/8	1	1	vi7(9)	d	III		vi7(9)	vi		7	9			mm7	1	0	3, 0, 4, 1	5	3	3
163	163	3/4	3/4	9/8	1	1	V6	d	III		V6	V		6				M	1	0	5, 2, 1		1	5
164	164	0	0	9/8	1	1	IM7	d	III		IM7	I	M	7				MM7	1	0	0, 4, 1, 5		0	0
164	164	3/8	3/8	9/8	1	1	V64	d	III		V64	V		64				M	1	0	2, 1, 5		1	2
164	164	3/4	3/4	9/8	1	1	viio65/II	d	III		viio65/II	vii	o	65		II		o7	1	0	4, 1, -2, 7		7	4
165	165	0	0	9/8	1	1	V7(9)/V	d	III		V7(9)/V	V		7	9	V		Mm7	1	0	2, 6, 3, 0	4	2	2
165	165	3/8	3/8	9/8	1	1	viio7/II	d	III		viio7/II	vii	o	7		II		o7	1	0	7, 4, 1, -2		7	7
165	165	3/4	3/4	9/8	1	1	V7/V	d	III		V7/V	V		7		V		Mm7	1	0	2, 6, 3, 0		2	2
166	166	0	0	9/8	1	1	V	d	III		V	V						M	1	0	1, 5, 2		1	1
166	166	3/8	3/8	9/8	1	1	V6	d	III		V6	V		6				M	1	0	5, 2, 1		1	5
166	166	3/4	3/4	9/8	1	1	#viio7/ii	d	III		#viio7/ii	#vii	o	7		ii		o7	1	0	7, 4, 1, -2		7	7
167	167	0	0	9/8	1	1	ii	d	III		ii	ii						m	1	0	2, -1, 3		2	2
167	167	5/8	5/8	9/8	1	1	ii43	d	III		ii43	ii		43				mm7	1	0	3, 0, 2, -1		2	3
167	167	3/4	3/4	9/8	1	1	V7(9)	d	III		V7(9)	V		7	9			Mm7	1	0	1, 5, 2, -1	3	1	1
167	167	7/8	7/8	9/8	1	1	V(6)	d	III		V(6)	V			6			M	1	0	1, 5, 4		1	1
167	167	1	1	9/8	1	1	V7	d	III		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
168	168	0	0	9/8	1	1	I	d	III		I	I						M	1	0	0, 4, 1		0	0
168	168	5/8	5/8	9/8	1	1	i.i	d	i		i	i						m	1	1	0, -3, 1		0	0
168	168	3/4	3/4	9/8	1	1	#vi%7	d	i		#vi%7	#vi	%	7				%7	1	1	3, 0, -3, 1		3	3
169	169	0	0	9/8	1	1	ii	d	i		ii	ii						m	1	1	2, -1, 3		2	2
169	169	3/8	3/8	9/8	1	1	#viio	d	i		#viio	#vii	o					o	1	1	5, 2, -1		5	5
169	169	5/8	5/8	9/8	1	1	iio	d	i		iio	ii	o					o	1	1	2, -1, -4		2	2
169	169	3/4	3/4	9/8	1	1	V7(9)	d	i		V7(9)	V		7	9			Mm7	1	1	1, 5, 2, -1	-4	1	1
169	169	7/8	7/8	9/8	1	1	V(6)	d	i		V(6)	V			6			M	1	1	1, 5, -3		1	1
169	169	1	1	9/8	1	1	V7	d	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
170	170	0	0	9/8	1	1	i\\	d	i		i	i					\\	m	1	1	0, -3, 1		0	0
170	170	1/4	1/4	9/8	1	1	i64	d	i		i64	i		64				m	1	1	1, 0, -3		0	1
170	170	3/8	3/8	9/8	1	1	V7	d	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
170	170	3/4	3/4	9/8	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
171	171	0	0	9/8	1	1	ii6	d	i		ii6	ii		6				m	1	1	-1, 3, 2		2	-1
171	171	3/8	3/8	9/8	1	1	V7	d	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
171	171	3/4	3/4	9/8	1	1	iv6	d	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
172	172	0	0	9/8	1	1	V65	d	i		V65	V		65				Mm7	1	1	5, 2, -1, 1		1	5
172	172	3/8	3/8	9/8	1	1	i7	d	i		i7	i		7				mm7	1	1	0, -3, 1, -2		0	0
172	172	3/4	3/4	9/8	1	1	iv65	d	i		iv65	iv		65				mm7	1	1	-4, 0, -3, -1		-1	-4
173	173	0	0	9/8	1	1	V	d	i		V	V						M	1	1	1, 5, 2		1	1
173	173	3/8	3/8	9/8	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
173	173	3/4	3/4	9/8	1	1	#viio	d	i		#viio	#vii	o					o	1	1	5, 2, -1		5	5
174	174	0	0	9/8	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
174	174	1/8	1/8	9/8	1	1	V/iv	d	i		V/iv	V				iv		M	1	1	0, 4, 1		0	0
174	174	3/8	3/8	9/8	1	1	iv	d	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
174	174	3/4	3/4	9/8	1	1	#viio6/iv	d	i		#viio6/iv	#vii	o	6		iv		o	1	1	1, -2, 4		4	1
175	175	0	0	9/8	1	1	V/VII	d	i		V/VII	V				VII		M	1	1	-1, 3, 0		-1	-1
175	175	3/8	3/8	9/8	1	1	VII	d	i		VII	VII						M	1	1	-2, 2, -1		-2	-2
175	175	3/4	3/4	9/8	1	1	viio/VII	d	i		viio/VII	vii	o			VII		o	1	1	3, 0, -3		3	3
176	176	0	0	9/8	1	1	V/III	d	i		V/III	V				III		M	1	1	-2, 2, -1		-2	-2
176	176	3/8	3/8	9/8	1	1	III	d	i		III	III						M	1	1	-3, 1, -2		-3	-3
176	176	3/4	3/4	9/8	1	1	viio6/III	d	i		viio6/III	vii	o	6		III		o	1	1	-1, -4, 2		2	-1
177	177	0	0	9/8	1	1	VIM65	d	i		VIM65	VI	M	65				MM7	1	1	0, -3, 1, -4		-4	0
177	177	3/8	3/8	9/8	1	1	v65	d	i		v65	v		65				mm7	1	1	-2, 2, -1, 1		1	-2
177	177	3/4	3/4	9/8	1	1	iv65	d	i		iv65	iv		65				mm7	1	1	-4, 0, -3, -1		-1	-4
178	178	0	0	9/8	1	1	IIIM65	d	i		IIIM65	III	M	65				MM7	1	1	1, -2, 2, -3		-3	1
178	178	3/8	3/8	9/8	1	1	ii%65	d	i		ii%65	ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
178	178	3/4	3/4	9/8	1	1	i65	d	i		i65	i		65				mm7	1	1	-3, 1, -2, 0		0	-3
179	179	0	0	9/8	1	1	iv6	d	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
179	179	3/4	3/4	9/8	1	1	i64	d	i		i64	i		64				m	1	1	1, 0, -3		0	1
180	180	0	0	9/8	1	1	iio6	d	i		iio6	ii	o	6				o	1	1	-1, -4, 2		2	-1
180	180	3/4	3/4	9/8	1	1	viio7/V	d	i		viio7/V	vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
181	181	0	0	9/8	1	1	V	d	i		V	V						M	1	1	1, 5, 2		1	1
181	181	3/8	3/8	9/8	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
181	181	3/4	3/4	9/8	1	1	#viio	d	i		#viio	#vii	o					o	1	1	5, 2, -1		5	5
182	182	0	0	9/8	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
182	182	1/8	1/8	9/8	1	1	iv6	d	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
182	182	3/8	3/8	9/8	1	1	VII	d	i		VII	VII						M	1	1	-2, 2, -1		-2	-2
182	182	1/2	1/2	9/8	1	1	III6	d	i		III6	III		6				M	1	1	1, -2, -3		-3	1
182	182	3/4	3/4	9/8	1	1	VI	d	i		VI	VI						M	1	1	-4, 0, -3		-4	-4
182	182	7/8	7/8	9/8	1	1	iio6	d	i		iio6	ii	o	6				o	1	1	-1, -4, 2		2	-1
183	183	0	0	9/8	1	1	v	d	i		v	v						m	1	1	1, -2, 2		1	1
183	183	1/8	1/8	9/8	1	1	i6	d	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
183	183	3/8	3/8	9/8	1	1	iv	d	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
183	183	1/2	1/2	9/8	1	1	VII6	d	i		VII6	VII		6				M	1	1	2, -1, -2		-2	2
183	183	3/4	3/4	9/8	1	1	III	d	i		III	III						M	1	1	-3, 1, -2		-3	-3
183	183	7/8	7/8	9/8	1	1	VI6	d	i		VI6	VI		6				M	1	1	0, -3, -4		-4	0
184	184	0	0	9/8	1	1	V43	d	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1	2
184	184	3/8	3/8	9/8	1	1	#viio7	d	i		#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
184	184	3/4	3/4	9/8	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
185	185	0	0	9/8	1	1	V43	d	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1	2
185	185	3/8	3/8	9/8	1	1	VIM43	d	i		VIM43	VI	M	43				MM7	1	1	-3, 1, -4, 0		-4	-3
185	185	3/4	3/4	9/8	1	1	V43/III	d	i		V43/III	V		43		III		Mm7	1	1	-1, -4, -2, 2		-2	-1
186	186	0	0	9/8	1	1	i64	d	i		i64	i		64				m	1	1	1, 0, -3		0	1
186	186	1/4	1/4	9/8	1	1	#viio64/iv	d	i		#viio64/iv	#vii	o	64		iv		o	1	1	-2, 4, 1		4	-2
186	186	3/8	3/8	9/8	1	1	ii64	d	i		ii64	ii		64				m	1	1	3, 2, -1		2	3
186	186	5/8	5/8	9/8	1	1	viio64/V	d	i		viio64/V	vii	o	64		V		o	1	1	0, 6, 3		6	0
186	186	3/4	3/4	9/8	1	1	V6	d	i		V6	V		6				M	1	1	5, 2, 1		1	5
187	187	0	0	9/8	1	1	V[V7	d	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
187	187	3/8	3/8	9/8	1	1	viio7/V	d	i	V	viio7/V	vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
187	187	3/4	3/4	9/8	1	1	#viio43	d	i	V	#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
188	188	0	0	9/8	1	1	viio2/V	d	i	V	viio2/V	vii	o	2		V		o7	1	1	-3, 6, 3, 0		6	-3
188	188	3/8	3/8	9/8	1	1	#viio65]	d	i	V	#viio65	#vii	o	65				o7	1	1	2, -1, -4, 5		5	2
188	188	3/4	3/4	9/8	1	1	V2	d	i		V2	V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
189	189	0	0	9/8	1	1	i6	d	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
189	189	3/8	3/8	9/8	1	1	iv7(9)	d	i		iv7(9)	iv		7	9			mm7	1	1	-1, -4, 0, -3	1	-1	-1
189	189	3/4	3/4	9/8	1	1	i64	d	i		i64	i		64				m	1	1	1, 0, -3		0	1
190	190	0	0	9/8	1	1	VIM7	d	i		VIM7	VI	M	7				MM7	1	1	-4, 0, -3, 1		-4	-4
190	190	3/8	3/8	9/8	1	1	viio65/V	d	i		viio65/V	vii	o	65		V		o7	1	1	3, 0, -3, 6		6	3
190	190	3/4	3/4	9/8	1	1	i64	d	i		i64	i		64				m	1	1	1, 0, -3		0	1
191	191	0	0	9/8	1	1	viio7/V	d	i		viio7/V	vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
191	191	3/4	3/4	9/8	1	1	#viio43	d	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
192	192	0	0	9/8	1	1	i6	d	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
192	192	3/8	3/8	9/8	1	1	#vio6	d	i		#vio6	#vi	o	6				o	1	1	0, -3, 3		3	0
192	192	3/4	3/4	9/8	1	1	#viio	d	i		#viio	#vii	o					o	1	1	5, 2, -1		5	5
193	193	0	0	9/8	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
193	193	3/8	3/8	9/8	1	1	VI	d	i		VI	VI						M	1	1	-4, 0, -3		-4	-4
193	193	5/8	5/8	9/8	1	1	i64	d	i		i64	i		64				m	1	1	1, 0, -3		0	1
193	193	3/4	3/4	9/8	1	1	iio6	d	i		iio6	ii	o	6				o	1	1	-1, -4, 2		2	-1
193	193	1	1	9/8	1	1	V	d	i		V	V						M	1	1	1, 5, 2		1	1
194	194	0	0	9/8	1	1	i6	d	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
194	194	3/8	3/8	9/8	1	1	i	d	i		i	i						m	1	1	0, -3, 1		0	0
194	194	5/8	5/8	9/8	1	1	iv7	d	i		iv7	iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
194	194	3/4	3/4	9/8	1	1	V(64)	d	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
194	194	1	1	9/8	1	1	V7	d	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
195	195	0	0	9/8	1	1	i\\	d	i		i	i					\\	m	1	1	0, -3, 1		0	0
